id	ALPHA_J2000	DELTA_J2000	FLUX_RADIUS	CLASS_STAR	fitclass	Z_B	Z_B_MIN	Z_B_MAX	T_B	star_flag	MAG_u	MAG_g	MAG_r	MAG_i	MAG_y	MAG_z
W1m4p2_44861	30.73372787	-5.404382738	3.57248	0.0206268	0	0.62	0.33	0.833	3.909	0	23.4963	23.278	22.6956	22.2459	-99.0	22.2133
W1m4p2_44869	30.62408906	-5.404495308	2.72474	0.0294448	0	1.29	0.989	1.63	4.091	0	22.322	22.2171	21.9918	21.9125	-99.0	21.3956
W1m4p2_44872	30.60829619	-5.404767024	3.84312	0.020616	0	0.87	0.624	1.28	3.273	0	23.5977	23.3306	22.9135	22.0653	-99.0	21.7407
W1m4p2_44891	30.68844922	-5.404652736	6.56119	3.17451E-4	0	1.11	0.833	1.52	1.818	0	24.3047	23.6161	22.9506	22.0139	-99.0	21.2193
W1m4p2_44896	30.95449951	-5.405160836	4.27914	0.0278865	0	0.55	0.33	0.754	2.909	0	23.2026	22.6071	21.7405	21.2173	-99.0	21.0245
W1m4p2_44937	30.45077962	-5.404265805	2.83907	0.0394096	0	0.24	0.077	0.44	1.091	0	24.6524	23.1136	22.066	21.5225	-99.0	21.2591
W1m4p2_44945	30.36050638	-5.404107682	3.75591	0.0284067	0	0.66	0.442	0.878	1.727	0	25.4222	24.2015	23.3242	22.3746	-99.0	22.0695
W1m4p2_44951	31.01840371	-5.40382999	3.26049	0.0180799	0	0.23	0.01	0.4	3.455	0	23.9295	23.1794	22.6757	22.4711	-99.0	22.37
W1m4p2_44958	30.73212378	-5.404428809	3.52433	0.0284829	0	0.42	0.19	0.65	4.0	0	22.4113	22.1249	21.6182	21.2706	-99.0	21.3081
W1m4p2_44972	30.60469814	-5.403966783	3.60001	0.0166813	0	0.67	0.451	0.9	3.182	0	24.0819	23.6254	22.9486	22.3091	-99.0	22.0707
W1m4p2_44975	31.05209136	-5.404602647	3.81453	0.218815	0	0.85	0.607	1.093	2.364	0	22.4812	21.9878	21.4234	20.2885	-99.0	19.9932
W1m4p2_45004	30.49146971	-5.403811936	3.89914	0.0244781	0	0.32	0.07	0.57	3.727	0	23.2175	22.7213	22.1414	21.8984	-99.0	21.861
W1m4p2_45051	30.77439016	-5.40423279	3.60199	0.0289819	0	0.25	0.02	0.414	2.0	0	22.2078	21.0842	20.4232	19.9001	-99.0	19.6872
W1m4p2_45069	30.66263316	-5.404358782	3.44622	0.0290342	0	0.32	0.147	0.6	2.364	0	22.0749	21.2263	20.4995	20.0634	-99.0	19.7525
W1m4p2_45085	30.85095027	-5.40375723	2.86024	0.0433251	0	0.06	0.0	0.31	2.545	0	22.3368	21.4743	21.0891	20.7689	-99.0	20.6836
W1m4p2_45100	30.44763976	-5.404072725	4.28166	0.0285253	0	0.27	0.01	0.5	3.273	0	22.3785	21.701	21.1459	20.8445	-99.0	20.6537
W1m4p2_45132	30.20970854	-5.403919535	3.85286	0.0286533	0	0.67	0.451	0.889	2.273	0	22.9544	22.2447	21.379	20.6146	-99.0	20.3314
W1m4p2_45243	30.56424448	-5.402998185	4.5695	0.0187987	0	0.83	0.59	1.18	1.182	0	26.1913	25.0668	23.6193	22.2679	-99.0	21.5567
W1m4p2_45250	30.23684952	-5.403171522	4.53356	0.026449	0	0.74	0.512	0.968	2.364	0	23.5907	22.8554	22.1814	21.267	-99.0	20.9813
W1m4p2_45253	30.79526088	-5.403420286	4.73469	0.0282948	0	0.55	0.346	0.754	1.636	0	24.0924	23.0172	21.8248	21.0919	-99.0	20.7557
W1m4p2_45254	30.77493049	-5.402163801	4.1203	0.0142633	0	0.79	0.555	1.15	3.364	0	23.6998	23.3193	22.9858	22.1168	-99.0	21.9802
W1m4p2_45283	31.10075604	-5.402987539	4.07496	0.0285906	0	0.19	0.034	0.35	3.182	0	22.2945	21.4169	20.9458	20.7023	-99.0	20.5687
W1m4p2_45308	30.67129043	-5.402513571	4.24629	0.0283309	0	0.62	0.35	0.833	2.091	0	23.6376	22.7096	21.7642	21.0729	-99.0	20.7273
W1m4p2_45310	30.49411074	-5.402032698	3.1361	0.239133	0	0.28	0.02	0.55	4.091	0	22.6404	22.215	21.7908	21.6201	-99.0	21.4236
W1m4p2_45331	31.08521189	-5.402142794	3.65946	0.0175667	0	0.79	0.555	1.04	3.818	0	23.4779	23.2291	22.9318	22.2206	-99.0	22.1023
W1m4p2_45357	30.25725202	-5.401508502	3.6099	0.0228801	0	0.12	0.0	0.27	3.182	0	23.6518	22.6232	22.2749	22.0433	-99.0	22.0514
W1m4p2_45393	30.64178924	-5.402238839	3.36057	0.0258181	0	0.63	0.416	0.844	1.818	0	25.2907	24.3712	23.2275	22.4449	-99.0	22.1267
W1m4p2_45401	30.53166603	-5.401301411	2.42243	0.354212	0	0.59	0.381	0.799	1.636	0	24.8612	23.8078	22.607	21.8055	-99.0	21.4783
W1m4p2_45420	30.28885331	-5.401023609	2.96422	0.0283393	0	0.39	0.207	0.62	3.273	0	23.7543	23.1847	22.4613	22.1732	-99.0	21.8966
W1m4p2_45470	30.64345654	-5.400802	2.46899	0.0916941	0	0.41	0.18	0.62	3.636	0	23.3354	22.8512	22.2387	21.9427	-99.0	21.8326
W1m4p2_45489	31.05986893	-5.401439353	3.68821	0.0285578	0	0.64	0.26	0.855	3.818	0	22.3534	22.0251	21.5419	21.0436	-99.0	20.9953
W1m4p2_45503	30.90475949	-5.401340921	3.65316	0.0280916	0	0.64	0.27	0.855	3.727	0	23.0305	22.6781	22.1541	21.6941	-99.0	21.5859
W1m4p2_45507	31.12401306	-5.400738271	4.30754	0.0268161	0	0.34	0.164	0.66	2.364	0	23.519	22.6836	21.9345	21.4444	-99.0	21.1539
W1m4p2_45589	30.56815878	-5.401114619	3.0766	0.03655	0	0.38	0.199	0.66	2.364	0	22.5358	21.7148	20.9269	20.4519	-99.0	20.1003
W1m4p2_45605	30.44958219	-5.399816042	2.52812	0.0628123	0	0.7	0.46	1.48	3.364	0	23.5088	22.992	22.5277	21.9329	-99.0	21.6949
W1m4p2_45617	30.73113673	-5.401180716	4.49199	0.0261843	0	0.18	0.025	0.34	3.455	0	22.8079	21.9488	21.6343	21.3924	-99.0	21.2262
W1m4p2_45622	30.23954724	-5.399899899	2.82445	0.0770658	0	0.32	0.02	0.56	3.364	0	23.7749	23.1683	22.5389	22.2863	-99.0	22.0943
W1m4p2_45628	30.72807925	-5.40007879	3.08229	0.0280587	0	0.41	0.21	0.63	3.455	0	23.2539	22.7407	22.0464	21.744	-99.0	21.5659
W1m4p2_45640	30.89509209	-5.400771002	4.14255	0.0369032	0	0.72	0.494	0.946	1.364	0	24.9185	23.8794	22.615	21.3867	-99.0	21.0161
W1m4p2_45651	30.27854468	-5.399818431	2.84765	0.0490236	0	0.12	0.0	0.28	3.727	0	22.5462	21.7482	21.6192	21.3181	-99.0	21.2014
W1m4p2_45653	30.4901301	-5.40082796	4.06153	0.0286603	0	0.65	0.37	0.867	3.364	0	22.5993	22.156	21.5392	20.9792	-99.0	20.7945
W1m4p2_45665	30.94054229	-5.399468914	2.75615	0.0367256	0	0.64	0.425	0.88	2.818	0	24.237	23.9167	22.9777	22.3377	-99.0	22.1009
W1m4p2_45674	30.70665028	-5.400047994	3.49926	0.22644	0	0.87	0.624	1.116	1.091	0	25.9136	24.5992	23.033	21.7614	-99.0	20.7961
W1m4p2_45686	31.06421539	-5.400221937	4.26198	0.0186371	0	0.21	0.01	0.38	3.636	0	23.2267	22.5078	22.0581	21.9119	-99.0	21.8001
W1m4p2_45696	30.6674516	-5.399436476	2.50425	0.127966	0	0.65	0.37	0.867	3.545	0	23.9122	23.5969	22.8974	22.4952	-99.0	22.2304
W1m4p2_45701	30.42001619	-5.400070191	4.51682	0.0194894	0	0.21	0.01	0.37	2.909	0	23.5135	22.6357	22.1756	21.8073	-99.0	21.6042
W1m4p2_45720	30.59359825	-5.400056384	4.82629	0.00964025	0	0.13	0.0	0.29	3.273	0	23.4087	22.5208	22.1874	21.8885	-99.0	21.8631
W1m4p2_45734	30.87578455	-5.399766507	4.4974	4.27705E-4	0	1.3	0.78	1.602	2.727	0	23.6295	23.2904	22.8992	22.4142	-99.0	21.816
W1m4p2_45749	31.1313905	-5.399126747	3.27351	0.0217208	0	0.79	0.555	1.12	1.0	0	99.0	25.6715	23.8802	22.489	-99.0	21.7056
W1m4p2_45762	30.61983112	-5.399984464	3.58144	0.0287363	0	0.46	0.268	0.652	1.727	0	22.7737	21.7054	20.5761	20.0074	-99.0	19.6671
W1m4p2_45763	31.14271827	-5.399381445	3.7688	0.0278937	0	0.44	0.25	0.66	3.818	0	22.7829	22.438	21.8181	21.4774	-99.0	21.4452
W1m4p2_45769	31.05750429	-5.399585357	3.56393	0.0283946	0	0.41	0.225	0.74	2.091	0	23.8541	22.9685	-99.0	21.4442	-99.0	21.2459
W1m4p2_45829	30.61660739	-5.399028378	3.14662	0.0284875	0	0.9	0.651	1.22	3.182	0	22.9044	22.6966	22.313	21.3984	-99.0	20.9599
W1m4p2_45830	30.97647712	-5.398494494	2.32146	0.185559	0	0.79	0.555	1.6	3.636	0	23.7101	23.3077	23.0643	22.3205	-99.0	22.1363
W1m4p2_45835	30.60417813	-5.400286886	6.22791	0.013818	0	0.2	0.042	0.39	3.273	0	22.8876	22.066	21.6292	21.3197	-99.0	21.2386
W1m4p2_45846	30.73293535	-5.399190413	3.28139	0.0931143	0	0.19	0.01	0.37	3.545	0	23.7924	23.0121	22.6055	22.4456	-99.0	22.3038
W1m4p2_45852	31.0178662	-5.399212575	6.09492	9.8267E-4	0	0.24	0.01	0.47	3.818	0	23.1745	22.6291	22.1081	21.9388	-99.0	21.933
W1m4p2_45858	30.68049977	-5.399171071	4.12664	0.0189467	0	0.29	0.01	0.53	3.273	0	23.5132	22.8455	22.2249	21.942	-99.0	21.755
W1m4p2_45862	30.54444875	-5.399091821	3.34387	0.0228846	0	0.38	0.199	0.58	2.455	0	24.4421	23.6666	22.7687	22.4551	-99.0	22.1415
W1m4p2_45864	30.61116722	-5.399539852	5.46099	0.0214529	0	0.32	0.147	0.55	3.091	0	23.0635	22.4183	21.632	21.3076	-99.0	21.2153
W1m4p2_45886	31.07138856	-5.398331443	2.80672	0.0314028	0	0.25	0.01	0.43	3.364	0	23.467	22.7307	22.1402	21.9359	-99.0	21.823
W1m4p2_45892	30.6203783	-5.39844201	3.07263	0.0253311	0	0.32	0.01	0.56	3.545	0	23.6967	23.1204	22.5771	22.3622	-99.0	22.0848
W1m4p2_45933	30.48212531	-5.398868418	3.63807	0.0274544	0	0.12	0.0	0.28	2.273	0	23.5936	22.4909	22.0885	21.7423	-99.0	21.558
W1m4p2_45942	31.04864386	-5.400680404	4.25934	0.0286419	0	0.22	0.05	0.38	1.545	0	22.9867	21.6743	20.9112	20.3994	-99.0	20.1988
W1m4p2_45963	30.46474935	-5.398354329	3.72483	0.0283596	0	0.78	0.546	1.014	1.545	0	24.7093	23.7839	22.7868	21.6121	-99.0	21.124
W1m4p2_45973	30.22539799	-5.398077739	4.15525	0.0155402	0	0.75	0.52	1.43	3.273	0	23.7703	23.2848	22.8519	22.0895	-99.0	21.8679
W1m4p2_45990	30.83199867	-5.399108025	4.0853	0.0286722	0	0.21	0.051	0.38	1.0	0	23.6934	22.0209	21.1244	20.5109	-99.0	20.2998
W1m4p2_45991	30.82017572	-5.398372554	3.40494	0.0281025	0	0.11	0.0	0.27	3.818	0	22.7135	22.0122	21.7658	21.5684	-99.0	21.5891
W1m4p2_46028	31.09319479	-5.397386655	3.11095	0.0201351	0	0.87	0.624	1.32	1.455	0	25.4934	24.6495	23.675	22.4957	-99.0	21.7999
W1m4p2_46035	30.98689433	-5.398186269	3.92171	0.026647	0	0.81	0.572	1.048	2.091	0	24.2258	23.506	22.77	21.6896	-99.0	21.3484
W1m4p2_46040	30.21312754	-5.397346891	4.2559	0.0126491	0	0.87	0.624	1.3	3.727	0	23.5816	23.462	23.1606	22.4609	-99.0	22.1582
W1m4p2_46044	31.12935621	-5.398388668	3.65507	0.028632	0	0.58	0.32	0.787	2.0	0	23.7326	22.7381	21.7852	21.0389	-99.0	20.8187
W1m4p2_46078	30.24019547	-5.398006785	2.91824	0.0324851	0	0.29	0.01	0.5	3.182	0	22.0283	21.3341	20.6869	20.4352	-99.0	20.1149
W1m4p2_46092	30.68449655	-5.397899002	3.81469	0.0278376	0	0.59	0.33	0.799	2.545	0	23.866	23.1039	22.2677	21.6103	-99.0	21.4487
W1m4p2_46108	31.04845807	-5.397306332	3.29122	0.0284784	0	0.26	0.01	0.45	3.545	0	22.8038	22.1405	21.6651	21.4465	-99.0	21.2561
W1m4p2_46135	30.64009008	-5.397238409	3.05351	0.0540396	0	0.57	0.364	0.776	1.182	0	25.5491	23.8938	22.6109	21.5615	-99.0	21.2635
W1m4p2_46169	30.93394992	-5.396825413	3.2703	0.0227187	0	0.51	0.312	0.708	1.818	0	25.1813	24.1707	23.0141	22.3801	-99.0	22.1246
W1m4p2_46194	30.84731272	-5.396729882	3.74392	0.0131642	0	1.01	0.746	1.35	3.0	0	23.9499	23.698	23.237	22.4722	-99.0	21.9256
W1m4p2_46195	31.05994442	-5.397791453	3.73115	0.0300666	0	0.3	0.129	0.471	1.0	0	24.1621	22.3475	21.2144	20.5943	-99.0	20.2987
W1m4p2_46200	31.13924844	-5.397268085	3.93924	0.0287423	0	0.42	0.234	0.63	3.273	0	22.2921	21.7789	21.0	20.641	-99.0	20.4733
W1m4p2_46208	31.04948432	-5.396373646	4.11316	0.016171	0	0.12	0.0	2.53	5.636	0	23.2146	22.4732	22.3976	22.225	-99.0	22.4108
W1m4p2_46219	30.65226959	-5.396554065	2.8819	0.0350576	0	0.13	0.0	0.29	1.182	0	24.3169	22.7553	22.0383	21.6596	-99.0	21.3756
W1m4p2_46224	30.53565475	-5.396303774	2.44845	0.109947	0	0.31	0.01	0.52	3.364	0	23.8116	23.178	22.5593	22.344	-99.0	22.132
W1m4p2_46263	30.98739897	-5.395974314	2.37439	0.230967	0	0.88	0.633	1.127	1.727	0	24.8115	24.2537	23.2903	22.1567	-99.0	21.713
W1m4p2_46265	30.60700061	-5.39652195	3.79039	0.0206587	0	0.83	0.59	1.38	3.364	0	23.5941	23.2698	22.872	22.0841	-99.0	21.8098
W1m4p2_46266	30.65632278	-5.396047686	3.07203	0.0270759	0	0.79	0.555	1.025	2.091	0	24.9207	24.117	23.3896	22.275	-99.0	22.0058
W1m4p2_46270	30.33886265	-5.396260584	3.95802	0.0281879	0	0.57	0.364	0.776	1.364	0	24.8422	23.6918	22.1194	21.3914	-99.0	20.9095
W1m4p2_46299	30.35959845	-5.396222507	3.19651	0.0287965	0	0.64	0.31	0.855	3.636	0	22.8269	22.476	21.8886	21.416	-99.0	21.299
W1m4p2_46306	30.45749167	-5.396114817	3.52628	0.0184193	0	0.56	0.31	0.765	3.455	0	23.8516	23.4553	22.7324	22.3496	-99.0	22.129
W1m4p2_46307	30.69920555	-5.397035667	3.85044	0.0284422	0	0.33	0.155	0.58	2.0	0	23.62	22.6297	21.7599	21.2572	-99.0	21.0172
W1m4p2_46339	31.06677737	-5.395613576	2.47321	0.431644	0	0.29	0.06	0.49	2.909	0	23.4569	22.6964	21.9555	21.6409	-99.0	21.5118
W1m4p2_46344	30.58378785	-5.395973563	5.29986	0.00209351	0	0.16	0.0080	0.35	3.818	0	23.4843	22.7906	22.3388	22.2074	-99.0	22.3243
W1m4p2_46365	30.78184032	-5.395945539	3.65514	0.0176573	0	0.08	0.0	2.53	3.909	0	23.4431	22.6887	22.5718	22.4259	-99.0	22.4281
W1m4p2_46401	30.87885753	-5.395167489	2.71193	0.0592734	0	0.81	0.572	1.74	5.727	0	23.0154	22.9251	22.6744	22.3018	-99.0	22.0433
W1m4p2_46406	30.47134642	-5.395145147	3.02678	0.0247914	0	0.94	0.685	1.42	2.455	0	24.2565	23.7942	23.1498	22.3924	-99.0	21.7929
W1m4p2_46421	30.98924689	-5.395482832	3.66575	0.0268554	0	0.64	0.425	0.855	3.182	0	23.4944	23.0527	22.3535	21.6844	-99.0	21.5954
W1m4p2_46434	30.8104461	-5.396033891	5.36034	4.25062E-4	0	0.69	0.468	0.93	3.364	0	24.0517	23.6648	23.0534	22.4141	-99.0	22.2134
W1m4p2_46446	31.1319658	-5.396075312	5.37282	0.0267945	0	0.49	0.28	0.686	3.182	0	22.8244	22.2928	21.4803	20.9776	-99.0	20.8875
W1m4p2_46447	30.4205083	-5.395161351	4.56185	0.00256112	0	0.75	0.52	1.7	3.636	0	23.6568	23.2756	22.9173	22.4078	-99.0	21.9896
W1m4p2_46454	30.86126643	-5.395639972	4.00614	0.0253999	0	0.81	0.572	1.048	2.727	0	23.8144	23.2916	22.7776	21.7576	-99.0	21.5118
W1m4p2_46455	30.76069707	-5.396378655	4.44295	0.0285289	0	0.31	0.138	0.63	3.091	0	22.5451	21.9319	21.2472	20.7854	-99.0	20.7093
W1m4p2_46477	30.76501755	-5.395332395	3.24111	0.0275104	0	0.32	0.147	0.6	3.182	0	23.5947	22.9545	22.2636	21.9177	-99.0	21.7221
W1m4p2_46482	31.06015278	-5.395411878	5.10365	0.0252752	0	0.27	0.103	0.75	3.364	0	22.7913	22.1333	21.7285	21.2678	-99.0	21.0342
W1m4p2_46504	30.57131631	-5.394692251	3.07689	0.040707	0	0.88	0.633	1.29	1.182	0	25.907	24.8172	23.532	22.2053	-99.0	21.2695
W1m4p2_46513	30.75306799	-5.394740011	2.35363	0.175971	0	0.12	0.0	0.27	2.364	0	23.816	22.698	22.2576	22.0131	-99.0	21.8167
W1m4p2_46532	30.22214713	-5.396591009	5.1903	0.0209869	0	0.37	0.19	0.58	1.818	0	24.2611	23.2138	22.2025	21.6912	-99.0	21.4372
W1m4p2_46548	30.62300023	-5.396317392	3.42826	0.0300181	0	0.37	0.19	0.55	1.364	0	23.912	22.56	21.3904	20.751	-99.0	20.4907
W1m4p2_46567	30.79108023	-5.395146144	3.78167	0.0291802	0	0.2	0.042	0.37	3.273	0	22.5625	21.7187	21.2869	20.9746	-99.0	20.8693
W1m4p2_46600	30.88840894	-5.394114446	3.11962	0.0322198	0	0.73	0.503	0.957	1.091	0	99.0	24.8851	23.5891	22.2934	-99.0	21.5325
W1m4p2_46612	30.47960027	-5.394954992	4.98761	0.0184336	0	1.0	0.71	1.48	3.818	0	22.4443	22.2271	22.0247	21.5596	-99.0	21.0982
W1m4p2_46639	31.03846967	-5.394588521	4.8898	0.00801886	0	0.79	0.555	1.025	2.182	0	24.5688	23.869	23.1485	22.1006	-99.0	21.7951
W1m4p2_46651	30.32121138	-5.394716819	3.35659	0.0281593	0	0.55	0.346	0.754	1.0	0	99.0	24.2538	22.7821	21.7591	-99.0	21.2848
W1m4p2_46680	30.37850244	-5.394145053	3.94248	0.0213079	0	0.66	0.442	0.878	3.364	0	23.7852	23.4076	22.7513	22.174	-99.0	21.9801
W1m4p2_46728	30.86080274	-5.39400883	3.48155	0.0285261	0	0.75	0.52	0.98	1.636	0	24.5345	23.7329	22.6362	21.62	-99.0	21.1864
W1m4p2_46731	30.8654471	-5.39339188	3.66095	0.0144549	0	0.89	0.642	1.26	3.273	0	23.8592	23.6677	23.3391	22.4085	-99.0	22.0048
W1m4p2_46735	30.98890142	-5.393531501	2.91749	0.0304253	0	0.61	0.29	0.821	3.455	0	23.4392	22.9825	22.3463	21.8486	-99.0	21.7339
W1m4p2_46738	30.82476322	-5.393892772	4.80508	5.11159E-4	0	0.54	0.33	0.742	3.182	0	24.039	23.6134	22.7411	22.3105	-99.0	22.104
W1m4p2_46783	30.46163119	-5.392966797	2.58402	0.0462443	0	0.68	0.459	0.901	1.0	0	26.8558	24.6444	23.0432	21.738	-99.0	21.2551
W1m4p2_46801	30.43254157	-5.394097399	4.9826	0.0227786	0	0.04	0.0	2.19	4.0	0	22.3219	21.7371	21.6247	21.5624	-99.0	21.4918
W1m4p2_46814	30.55444548	-5.393212366	2.84463	0.0354644	0	0.26	0.01	0.46	3.818	0	23.0694	22.4805	22.1004	21.8959	-99.0	21.6738
W1m4p2_46836	30.33526194	-5.393614642	5.17462	0.00597776	0	0.8	0.564	1.13	3.364	0	23.3944	22.9052	22.6832	21.7396	-99.0	21.5947
W1m4p2_46841	30.72532023	-5.392972025	3.46598	0.0283137	0	0.73	0.503	1.5	3.909	0	22.725	22.4143	22.127	21.5803	-99.0	21.3186
W1m4p2_46891	30.69781816	-5.393793576	3.00126	0.0650424	0	0.24	0.077	0.403	1.0	0	22.9024	21.2254	20.1633	19.6267	-99.0	19.3967
W1m4p2_46908	30.58388213	-5.392667847	2.49482	0.410323	0	0.32	0.147	0.56	2.818	0	22.98	22.2409	21.4999	21.1275	-99.0	20.9287
W1m4p2_46926	30.47242769	-5.392074999	2.99417	0.0236904	0	0.38	0.15	0.62	3.273	0	23.9751	23.3741	22.7133	22.4166	-99.0	22.1465
W1m4p2_46939	30.42189118	-5.393587871	3.83295	0.0287694	0	0.32	0.02	0.52	3.636	0	22.3706	21.8377	21.2312	21.0727	-99.0	20.8616
W1m4p2_46945	30.67595769	-5.392227452	3.07961	0.0258791	0	0.46	0.268	0.67	3.545	0	23.7552	23.3241	22.636	22.2391	-99.0	22.1632
W1m4p2_46961	30.58762689	-5.393002166	2.74837	0.0548038	0	0.26	0.02	0.425	4.0	0	21.2189	20.7382	20.2944	20.2326	-99.0	20.0206
W1m4p2_46977	30.23922799	-5.392463815	4.25117	0.028615	0	0.33	0.02	0.55	3.545	0	21.8861	21.3695	20.7635	20.5657	-99.0	20.2699
W1m4p2_47001	30.81176001	-5.39279249	3.07504	0.0292935	0	0.21	0.051	0.369	1.455	0	24.6433	23.2464	22.4244	22.0033	-99.0	21.7619
W1m4p2_47009	30.75638795	-5.391780351	2.95606	0.0244773	0	0.46	0.26	0.652	3.364	0	24.1069	23.6444	22.8398	22.4705	-99.0	22.433
W1m4p2_47058	30.19366304	-5.392104612	3.32516	0.0298393	0	0.5	0.303	0.697	2.273	0	23.2751	22.5414	21.4654	21.0125	-99.0	20.6842
W1m4p2_47083	30.70210532	-5.392578062	3.48692	0.0287532	0	0.24	0.01	0.42	2.909	0	22.4057	21.5864	21.019	20.6952	-99.0	20.4775
W1m4p2_47141	30.53118249	-5.391092656	2.74974	0.0277834	0	0.89	0.642	1.4	3.364	0	23.6361	23.3874	23.0589	22.2817	-99.0	21.8911
W1m4p2_47143	30.89588066	-5.391628096	3.87237	0.0256824	0	0.88	0.633	1.18	2.182	0	24.1007	23.5864	22.9448	21.8194	-99.0	21.3964
W1m4p2_47157	31.01916859	-5.391351561	3.40928	0.0283011	0	0.47	0.277	0.663	2.0	0	23.9496	23.0831	21.9635	21.4164	-99.0	21.1951
W1m4p2_47189	30.38419602	-5.391036421	3.07976	0.0256027	0	0.66	0.442	0.878	1.727	0	25.235	24.2752	23.1653	22.3691	-99.0	21.8988
W1m4p2_47195	30.46246399	-5.390895349	3.89346	0.0171228	0	0.74	0.512	0.968	2.545	0	24.3164	23.6696	23.0014	22.1225	-99.0	21.8554
W1m4p2_47208	31.11260001	-5.390530519	3.90417	0.0119348	0	0.85	0.607	1.56	3.727	0	23.6641	23.335	23.1794	22.4456	-99.0	22.2111
W1m4p2_47221	30.34871271	-5.390936029	4.88852	0.0317157	0	0.7	0.477	0.923	1.091	0	99.0	24.3688	23.0919	21.8125	-99.0	21.0674
W1m4p2_47225	30.5178939	-5.392336333	3.57777	0.030375	0	0.55	0.346	0.754	1.091	0	24.5847	22.5586	20.9795	20.0541	-99.0	19.6822
W1m4p2_47227	30.58525904	-5.390857105	3.17286	0.0278206	0	0.65	0.26	0.867	4.182	0	23.2169	22.9357	22.5497	22.0552	-99.0	22.0193
W1m4p2_47240	30.54510809	-5.390616054	2.89013	0.0287862	0	1.17	0.72	1.84	4.091	0	22.5531	22.347	22.1514	21.9381	-99.0	21.5112
W1m4p2_47277	30.90522334	-5.390780507	4.82093	0.0168209	0	0.88	0.633	1.36	3.545	0	22.9894	22.756	22.5121	21.7631	-99.0	21.3906
W1m4p2_47315	30.22884444	-5.391312813	4.59105	0.0286663	0	0.35	0.173	0.63	2.273	0	22.6753	21.8397	21.0334	20.6077	-99.0	20.2468
W1m4p2_47321	31.01648098	-5.391064497	3.72688	0.0287277	0	0.6	0.39	0.81	2.273	0	23.0101	22.2948	21.3054	20.6688	-99.0	20.3567
W1m4p2_47345	31.09075738	-5.389916449	3.84753	0.0200121	0	0.33	0.155	0.59	2.818	0	24.0109	23.3205	22.5205	22.0818	-99.0	22.0324
W1m4p2_47353	30.83381098	-5.389734758	3.46771	0.0268202	0	0.41	0.18	0.63	3.455	0	23.5361	23.004	22.3395	21.9895	-99.0	21.8882
W1m4p2_47362	31.0852289	-5.389765375	3.41488	0.0255773	0	0.74	0.512	0.968	2.364	0	24.5512	23.8827	23.1929	22.2502	-99.0	22.0238
W1m4p2_47367	31.11982948	-5.390800802	4.0563	0.0285809	0	0.57	0.3	0.776	2.091	0	23.3974	22.4621	21.5369	20.9121	-99.0	20.5718
W1m4p2_47376	30.89890117	-5.390312533	4.43606	0.0238815	0	0.32	0.03	0.54	3.545	0	22.976	22.4294	21.8282	21.623	-99.0	21.4563
W1m4p2_47384	31.12865088	-5.389334982	3.71602	0.022935	0	0.47	0.277	0.663	3.273	0	23.8344	23.3793	22.5061	22.1513	-99.0	22.0744
W1m4p2_47391	30.24727459	-5.389613004	3.5088	0.0282888	0	0.2	0.042	0.37	3.182	0	23.0055	22.1281	21.7054	21.4178	-99.0	21.2199
W1m4p2_47397	30.72479749	-5.389749046	3.76165	0.0247686	0	0.42	0.234	0.88	3.0	0	23.6749	23.1312	-99.0	21.8987	-99.0	21.6281
W1m4p2_47401	30.47330432	-5.390637218	3.16079	0.0311445	0	0.61	0.399	0.821	1.273	0	24.1391	22.8244	21.4123	20.4591	-99.0	20.0122
W1m4p2_47409	30.45745711	-5.389467859	2.66277	0.126968	0	0.71	0.485	0.935	1.0	0	99.0	24.8251	23.2104	21.8567	-99.0	21.2995
W1m4p2_47431	30.77708564	-5.389473024	3.26754	0.0201031	0	0.3	0.129	1.09	4.455	0	23.3936	23.0798	22.6088	22.3999	-99.0	22.0823
W1m4p2_47454	30.74514661	-5.389465894	3.61955	0.0157606	0	0.78	0.546	1.33	3.545	0	23.9674	23.6316	23.2634	22.4667	-99.0	22.374
W1m4p2_47475	30.98648005	-5.389439523	3.3145	0.0276818	0	0.34	0.13	0.57	3.727	0	23.2394	22.7583	22.0651	21.8647	-99.0	21.926
W1m4p2_47484	31.12062221	-5.389385081	3.26824	0.0286754	0	0.58	0.36	0.787	2.364	0	23.552	22.801	21.8693	21.2396	-99.0	21.0095
W1m4p2_47535	30.5433947	-5.388656101	2.86062	0.0535651	0	0.77	0.538	1.002	1.273	0	25.5956	24.6019	23.1164	21.9399	-99.0	21.4687
W1m4p2_47546	31.07998293	-5.389093145	4.17452	0.0286423	0	0.38	0.199	0.6	2.182	0	22.5462	21.6944	20.793	20.3621	-99.0	20.0673
W1m4p2_47593	30.51912402	-5.389141748	4.53964	0.0214798	0	0.63	0.416	0.844	1.818	0	24.693	23.9297	22.6579	21.9801	-99.0	21.5676
W1m4p2_47599	31.06222213	-5.388942848	3.78404	0.0281156	0	0.42	0.234	0.62	3.091	0	23.2411	22.6733	21.8066	21.4305	-99.0	21.2135
W1m4p2_47607	30.55815825	-5.390412101	4.88305	0.0284856	0	0.59	0.381	0.799	1.545	0	23.747	22.7215	21.4473	20.7023	-99.0	20.2505
W1m4p2_47638	30.63232677	-5.387720942	3.85055	0.0172384	0	0.65	0.42	0.867	3.091	0	24.321	23.7145	23.0643	22.3826	-99.0	22.2169
