id	ALPHA_J2000	DELTA_J2000	FLUX_RADIUS	CLASS_STAR	fitclass	Z_B	Z_B_MIN	Z_B_MAX	T_B	star_flag	MAG_u	MAG_g	MAG_r	MAG_i	MAG_y	MAG_z
W1m0m3_115857	34.11201269	-9.636451891	3.25031	0.226657	0	0.81	0.572	1.048	1.091	0	26.7698	25.2985	23.5209	22.2792	-99.0	21.6357
W1m0m3_115876	34.46505116	-9.637176752	3.29198	0.0302903	0	0.4	0.216	0.584	1.091	0	25.0515	23.3707	21.8407	21.2609	-99.0	20.8838
W1m0m3_115890	34.03271058	-9.636142965	2.72857	0.115308	0	0.48	0.286	0.674	1.273	0	26.0102	24.4542	23.1086	22.3995	-99.0	22.0364
W1m0m3_116076	34.18633823	-9.636869875	3.63913	0.0287145	0	0.6	0.39	0.81	1.0	0	99.0	23.5838	22.0156	20.9288	-99.0	20.458
W1m0m3_116437	34.82478132	-9.633640571	3.88067	0.0368801	0	0.87	0.624	1.116	1.0	0	99.0	25.7578	23.6678	22.3355	-99.0	21.4396
W1m0m3_116490	34.52186834	-9.634991327	3.97301	0.029714	0	0.46	0.268	0.652	1.364	0	24.3913	23.0403	21.8111	21.1397	-99.0	20.8308
W1m0m3_116643	34.35380047	-9.633942379	3.34812	0.0448688	0	0.42	0.234	0.606	1.0	0	24.6333	22.463	21.0009	20.2512	-99.0	19.8624
W1m0m3_116709	34.36779571	-9.63375971	4.18608	0.0286111	0	0.67	0.451	0.889	1.364	0	24.2995	23.2861	21.915	20.9623	-99.0	20.509
W1m0m3_116811	34.76116876	-9.63198871	3.12416	0.0407461	0	0.63	0.416	0.844	1.182	0	25.4874	23.9563	22.579	21.5369	-99.0	21.0331
W1m0m3_117155	34.27388664	-9.629745746	2.96975	0.0682721	0	0.4	0.216	0.584	1.364	0	24.8513	23.5316	22.2257	21.717	-99.0	21.335
W1m0m3_117237	34.20735093	-9.629296389	3.2965	0.0315975	0	0.64	0.425	0.855	1.364	0	25.7532	24.7217	23.2732	22.352	-99.0	22.0073
W1m0m3_117296	34.9062804	-9.629213974	3.03648	0.0947125	0	0.76	0.529	0.991	1.182	0	25.7555	24.4867	22.9917	21.728	-99.0	21.1766
W1m0m3_117503	34.86337302	-9.62819448	2.85726	0.357695	0	0.69	0.468	0.912	1.364	0	25.4997	24.3266	23.115	22.0032	-99.0	21.5779
W1m0m3_117883	34.05857771	-9.626295926	3.50001	0.0313716	0	0.57	0.364	0.776	1.273	0	25.0902	23.7036	22.2912	21.4357	-99.0	20.9729
W1m0m3_117945	34.30923692	-9.626274741	3.4749	0.0302455	0	0.45	0.26	0.64	1.0	0	25.6277	23.0911	21.611	20.9373	-99.0	20.5221
W1m0m3_118037	34.76621815	-9.624618389	2.73289	0.553463	0	0.53	0.329	0.731	1.0	0	26.689	23.8228	22.2292	21.3305	-99.0	20.8937
W1m0m3_118235	34.8417061	-9.623798649	4.3146	0.0278451	0	0.52	0.32	0.72	1.182	0	25.1853	23.6302	22.1259	21.3788	-99.0	20.8715
W1m0m3_118349	34.88259244	-9.622870439	2.67442	0.411556	0	0.46	0.268	0.652	1.273	0	25.2555	23.8948	22.4561	21.8487	-99.0	21.4602
W1m0m3_118356	34.24418753	-9.623905932	4.37204	0.0287756	0	0.45	0.23	0.64	1.455	0	23.8222	22.4585	21.3427	20.7969	-99.0	20.251
W1m0m3_118440	34.66313528	-9.62245704	2.76752	0.207027	0	0.62	0.407	0.833	1.091	0	25.7076	23.9521	22.2968	21.2993	-99.0	20.8452
W1m0m3_118443	34.4442721	-9.622470835	2.50057	0.800553	0	0.39	0.207	0.573	1.0	0	26.1314	23.8599	22.4815	21.8464	-99.0	21.4854
W1m0m3_118500	34.89695357	-9.621666088	2.76749	0.132276	0	0.45	0.26	0.64	1.182	0	26.0807	24.3496	22.9275	22.2937	-99.0	21.8775
W1m0m3_118538	34.63140186	-9.623966986	3.5673	0.0331039	0	0.38	0.199	0.561	1.0	0	24.4308	22.3713	20.8896	20.2504	-99.0	19.9055
W1m0m3_118587	34.02768933	-9.621730385	3.43523	0.0291995	0	0.8	0.564	1.036	1.273	0	25.1657	24.2258	22.7882	21.4778	-99.0	20.9676
W1m0m3_119085	34.18671332	-9.619356055	2.99421	0.0522841	0	0.61	0.399	0.821	1.0	0	99.0	23.9063	22.3318	21.2075	-99.0	20.7605
W1m0m3_119401	34.79621411	-9.617759505	3.26863	0.0454358	0	0.62	0.407	0.833	1.0	0	26.4072	24.1636	22.5901	21.3969	-99.0	20.9409
W1m0m3_119425	34.08541876	-9.616971888	2.7276	0.195	0	0.47	0.277	0.663	1.0	0	26.412	23.9692	22.5042	21.623	-99.0	21.2255
W1m0m3_119485	34.032446	-9.616348518	2.61255	0.647268	0	0.59	0.381	0.799	1.091	0	26.0931	24.234	22.7527	21.7284	-99.0	21.2381
W1m0m3_119505	34.24555846	-9.616764959	3.37356	0.0344222	0	0.75	0.52	0.98	1.0	0	99.0	25.0513	23.4579	22.1861	-99.0	21.1916
W1m0m3_119640	34.55640031	-9.61770724	3.64488	0.0458564	0	0.77	0.538	1.002	1.182	0	25.0123	23.7652	22.2855	21.0518	-99.0	20.4122
W1m0m3_119648	34.65764776	-9.615814384	3.09297	0.028432	0	0.89	0.642	1.24	1.273	0	25.6993	24.8789	23.6439	22.4813	-99.0	21.6948
W1m0m3_119659	34.02443685	-9.616397855	4.15053	0.0242651	0	0.54	0.338	0.742	1.455	0	25.0402	23.6337	22.5848	21.7851	-99.0	21.3328
W1m0m3_119783	34.42335176	-9.616583851	3.10411	0.0572768	0	0.46	0.268	0.652	1.0	0	25.219	22.8024	21.2521	20.4862	-99.0	20.0238
W1m0m3_119869	34.31262771	-9.61519952	3.15736	0.0897999	0	0.56	0.355	0.765	1.182	0	25.1822	23.6385	22.2132	21.2813	-99.0	20.8739
W1m0m3_119926	34.06043081	-9.614209865	2.95139	0.310719	0	0.82	0.581	1.059	1.182	0	25.9282	24.8929	23.3015	21.9273	-99.0	21.3345
W1m0m3_119977	34.26327194	-9.614123593	2.70336	0.211068	0	0.47	0.277	0.663	1.091	0	26.1143	24.1101	22.5685	21.9166	-99.0	21.4797
W1m0m3_120006	34.17614535	-9.614003666	3.38449	0.0300218	0	0.49	0.294	0.686	1.0	0	26.3741	24.1386	22.5863	21.6405	-99.0	21.2324
W1m0m3_120080	34.03297264	-9.614864051	5.0464	0.0243167	0	0.44	0.251	0.629	1.182	0	24.9838	23.3858	22.0169	21.4192	-99.0	20.9844
W1m0m3_120241	34.50200527	-9.612589646	2.6368	0.338044	0	0.45	0.26	0.64	1.0	0	26.9749	24.2299	22.7328	22.0962	-99.0	21.7813
W1m0m3_120444	34.10465624	-9.612670603	3.73475	0.0298172	0	0.56	0.355	0.765	1.0	0	25.8467	23.4308	21.8055	20.7045	-99.0	20.2388
W1m0m3_120514	34.47919306	-9.612013111	3.83196	0.0283065	0	0.16	0.0080	0.32	1.273	0	24.1118	22.6543	21.8363	21.4863	-99.0	21.2132
W1m0m3_120570	34.21838432	-9.611102838	3.40888	0.100974	0	0.79	0.555	1.025	1.273	0	25.499	24.4255	23.2301	21.9938	-99.0	21.3811
W1m0m3_121912	34.38107905	-9.603953509	2.94718	0.190895	0	0.53	0.329	0.731	1.182	0	26.069	24.358	22.9365	22.0935	-99.0	21.663
W1m0m3_122179	34.17792774	-9.602229915	2.8979	0.0714479	0	0.54	0.338	0.742	1.0	0	99.0	24.5997	23.1076	22.1023	-99.0	21.7332
W1m0m3_122213	34.2127985	-9.602137651	2.94612	0.0454434	0	0.59	0.381	0.799	1.182	0	25.8916	24.2981	22.8566	21.8899	-99.0	21.4542
W1m0m3_122255	34.48993747	-9.601909381	2.95134	0.0776615	0	0.48	0.286	0.674	1.364	0	24.9594	23.6132	22.3241	21.6681	-99.0	21.2995
W1m0m3_122580	34.39358768	-9.601661882	4.04747	0.0287509	0	0.41	0.225	0.595	1.091	0	24.0151	22.1874	20.7042	20.1123	-99.0	19.7563
W1m0m3_122806	34.1345812	-9.599971567	4.24256	0.0218095	0	0.57	0.364	0.776	1.273	0	25.6909	24.3684	22.8622	22.0379	-99.0	21.5829
W1m0m3_122870	34.35846971	-9.599062423	3.09893	0.0469326	0	0.59	0.381	0.799	1.0	0	27.4567	23.715	22.0713	21.0613	-99.0	20.6307
W1m0m3_122949	34.85531965	-9.598257363	3.00792	0.0563397	0	0.54	0.338	0.742	1.091	0	25.7706	23.7633	22.2622	21.3459	-99.0	20.8911
W1m0m3_122972	34.30841806	-9.599785066	4.11354	0.0291239	0	0.21	0.051	0.369	1.0	0	23.2011	21.5778	20.5702	20.1248	-99.0	19.8376
W1m0m3_123086	34.6200013	-9.597089249	2.49147	0.926166	0	0.67	0.451	0.889	1.091	0	26.2427	24.627	23.0815	21.9466	-99.0	21.4812
W1m0m3_123164	34.25065123	-9.596488131	2.65718	0.225747	0	0.66	0.442	0.878	1.0	0	99.0	25.0873	23.6501	22.3488	-99.0	21.7946
W1m0m3_123380	34.17277561	-9.595938154	3.75957	0.0272318	0	0.53	0.329	0.731	1.0	0	27.7483	24.3832	22.8205	21.882	-99.0	21.5442
W1m0m3_123448	34.50397221	-9.595803644	2.97792	0.0564295	0	0.37	0.19	0.55	1.273	0	24.8157	23.3843	22.0993	21.6009	-99.0	21.217
W1m0m3_123449	34.57128673	-9.595332427	2.73302	0.240554	0	0.56	0.355	0.765	1.364	0	25.4018	24.1709	22.7557	21.9843	-99.0	21.5599
W1m0m3_123492	34.04377891	-9.595251108	3.85562	0.0340073	0	0.58	0.373	0.787	1.273	0	24.9921	23.4608	22.2837	21.2911	-99.0	20.91
W1m0m3_123618	34.69013848	-9.594126759	3.13172	0.0834133	0	0.58	0.373	0.787	1.455	0	25.5645	24.4219	23.1205	22.3527	-99.0	21.8717
W1m0m3_123632	34.65522488	-9.594395901	3.01801	0.0474773	0	0.48	0.286	0.674	1.091	0	25.2845	23.4443	21.9494	21.1544	-99.0	20.7079
W1m0m3_123770	34.81868342	-9.593409793	2.85716	0.0873538	0	0.63	0.416	0.844	1.091	0	26.5029	24.4525	22.9032	21.8126	-99.0	21.2954
W1m0m3_123803	34.42562162	-9.593223682	3.19856	0.0289962	0	0.53	0.329	0.731	1.364	0	25.4498	24.1321	22.7921	22.0623	-99.0	21.5804
W1m0m3_123959	34.03785427	-9.591738907	2.5373	0.79757	0	0.51	0.312	0.708	1.091	0	26.1162	24.1221	22.7428	21.8363	-99.0	21.4226
W1m0m3_124075	34.14319453	-9.592223807	3.79124	0.0287461	0	0.51	0.312	0.708	1.091	0	25.3209	23.5073	22.0657	21.188	-99.0	20.7259
W1m0m3_124207	34.29975592	-9.5906245	3.48055	0.0245016	0	0.73	0.503	0.957	1.273	0	25.8165	24.6845	23.4067	22.2091	-99.0	21.7473
W1m0m3_124285	34.30300943	-9.590743782	3.35567	0.0485215	0	0.75	0.52	0.98	1.091	0	26.3842	24.5387	22.8227	21.572	-99.0	20.8951
W1m0m3_124462	34.14366643	-9.589951105	3.71395	0.0292836	0	0.85	0.607	1.093	1.0	0	99.0	25.1381	23.1327	21.8449	-99.0	20.8748
W1m0m3_124521	34.20318516	-9.589821776	2.90149	0.119659	0	0.58	0.373	0.787	1.091	0	25.8293	23.7451	22.2046	21.1792	-99.0	20.7554
W1m0m3_124580	34.10143863	-9.588558139	2.99217	0.179639	0	0.9	0.651	1.29	1.364	0	25.6377	24.9625	23.7519	22.4737	-99.0	21.815
W1m0m3_124635	34.05452988	-9.588592951	2.84763	0.0985879	0	0.55	0.346	0.754	1.0	0	27.821	24.2636	22.7855	21.812	-99.0	21.3787
W1m0m3_124758	34.88982112	-9.588201706	3.34353	0.0336031	0	0.48	0.286	0.674	1.182	0	24.4429	22.8573	21.4031	20.7006	-99.0	20.2528
W1m0m3_124802	34.03019774	-9.587425166	2.90209	0.0713416	0	0.63	0.416	0.844	1.182	0	25.8135	24.1416	22.7597	21.6557	-99.0	21.1825
W1m0m3_125135	34.30008791	-9.586080018	2.53605	0.861978	0	0.85	0.607	1.093	1.273	0	25.4768	24.6995	23.2895	21.9921	-99.0	21.421
W1m0m3_125156	34.82782731	-9.587075462	3.42773	0.0337059	0	0.53	0.329	0.731	1.091	0	25.0871	23.1836	21.6738	20.7485	-99.0	20.3494
W1m0m3_125197	34.4734529	-9.5858003	2.87122	0.0753743	0	0.66	0.442	0.878	1.0	0	26.7818	24.7091	23.0213	21.8876	-99.0	21.3705
W1m0m3_125265	34.06709958	-9.585542924	2.86869	0.105521	0	0.58	0.373	0.787	1.091	0	25.9837	23.8076	22.3243	21.3009	-99.0	20.8663
W1m0m3_125411	34.47690007	-9.585665953	3.29602	0.0490301	0	0.31	0.138	0.482	1.0	0	23.7225	21.9964	20.5721	20.064	-99.0	19.7435
W1m0m3_125503	34.18159877	-9.584046293	4.52871	0.0197507	0	0.47	0.277	0.663	1.364	0	25.4308	24.1778	22.8168	22.0748	-99.0	21.9327
W1m0m3_125601	34.44471692	-9.58442142	3.40116	0.0288745	0	0.39	0.207	0.573	1.455	0	24.2198	22.9294	21.7503	21.2516	-99.0	20.7755
W1m0m3_125753	34.72980697	-9.582562369	2.85342	0.0507926	0	0.93	0.677	1.23	1.364	0	25.4951	25.0115	23.664	22.4624	-99.0	21.8775
W1m0m3_125771	34.51872636	-9.584172767	4.30416	0.0285949	0	0.16	0.0080	0.33	1.182	0	23.3421	21.8315	21.0014	20.6043	-99.0	20.2642
W1m0m3_125951	34.02082676	-9.582105465	3.15979	0.0613854	0	0.58	0.373	0.787	1.0	0	26.1265	23.7019	22.1433	20.9867	-99.0	20.4992
W1m0m3_126014	34.5413871	-9.582429116	3.18134	0.083382	0	0.59	0.381	0.799	1.091	0	26.0211	23.7361	22.2954	21.1932	-99.0	20.745
W1m0m3_126148	34.56802792	-9.581096917	3.77618	0.0290168	0	0.13	0.0	0.31	1.273	0	23.4367	21.9896	21.2464	20.8808	-99.0	20.619
W1m0m3_126259	34.02833561	-9.579396447	2.59063	0.440903	0	0.54	0.338	0.742	1.0	0	27.0625	24.5211	22.9209	21.9067	-99.0	21.4809
W1m0m3_126332	34.88379809	-9.579338246	3.03651	0.0680156	0	0.43	0.242	0.618	1.091	0	25.3858	23.6689	22.1592	21.5017	-99.0	21.1224
W1m0m3_126371	34.899416	-9.579120629	2.75907	0.134252	0	0.72	0.494	0.946	1.273	0	25.4347	24.2153	22.9943	21.8244	-99.0	21.3037
W1m0m3_126374	34.0304502	-9.578899901	2.92382	0.0665084	0	0.55	0.346	0.754	1.0	0	27.6782	24.5372	23.0526	22.0197	-99.0	21.5801
W1m0m3_126602	34.02171476	-9.578323553	2.98321	0.0997673	0	0.54	0.338	0.742	1.0	0	26.8144	24.0924	22.5999	21.5367	-99.0	21.1468
W1m0m3_126702	34.65151583	-9.577859094	2.89315	0.0399339	0	0.45	0.26	0.64	1.091	0	25.898	24.0405	22.622	21.9317	-99.0	21.4607
W1m0m3_126786	34.2238923	-9.578476058	4.40384	0.0254519	0	0.62	0.407	0.833	1.091	0	25.958	24.2592	22.6209	21.6291	-99.0	21.1598
W1m0m3_126812	34.22785059	-9.576937165	2.84356	0.0754412	0	0.55	0.346	0.754	1.364	0	25.3724	24.0284	22.7142	21.8982	-99.0	21.4945
W1m0m3_127005	34.15627325	-9.575663971	2.45445	0.669435	0	0.94	0.685	1.195	1.091	0	26.2099	25.4353	23.5297	22.2637	-99.0	21.6277
W1m0m3_127231	34.26793797	-9.574667037	2.7915	0.253338	0	0.61	0.399	0.821	1.0	0	27.1133	24.4758	23.0092	21.8083	-99.0	21.304
W1m0m3_127321	34.22853311	-9.574330167	2.56049	0.742722	0	0.54	0.338	0.742	1.0	0	27.4688	24.0006	22.34	21.502	-99.0	21.1252
W1m0m3_127391	34.02374923	-9.573363531	2.67072	0.155715	0	0.55	0.346	0.754	1.0	0	27.1762	24.8028	23.3528	22.3345	-99.0	21.8188
W1m0m3_127398	34.29556845	-9.57433186	3.36574	0.0300057	0	0.28	0.112	0.46	1.364	0	24.3483	22.9789	21.9209	21.4724	-99.0	21.1583
W1m0m3_127529	34.18759747	-9.573616504	3.60156	0.0364686	0	0.64	0.425	0.855	1.455	0	24.3229	23.2025	22.0348	21.0712	-99.0	20.7083
W1m0m3_127688	34.86159704	-9.571756164	2.81311	0.12979	0	0.69	0.468	0.912	1.0	0	99.0	25.1837	23.5382	22.2725	-99.0	21.7111
W1m0m3_127694	34.11136393	-9.572451738	4.12151	0.0288995	0	0.77	0.538	1.002	1.0	0	26.3112	24.4789	22.6341	21.4916	-99.0	20.745
W1m0m3_127733	34.24812475	-9.573040391	4.11593	0.0287874	0	0.25	0.086	0.42	1.455	0	22.6299	21.3338	20.4523	19.9628	-99.0	19.6746
W1m0m3_127743	34.54866806	-9.571425301	2.62212	0.401685	0	0.46	0.268	0.652	1.091	0	26.3034	24.2852	22.864	22.1053	-99.0	21.7758
W1m0m3_127902	34.16840676	-9.571392931	3.31956	0.0306725	0	0.69	0.468	0.912	1.0	0	99.0	24.4694	22.6046	21.442	-99.0	20.9497
W1m0m3_127996	34.28314879	-9.571193872	3.42174	0.0304469	0	0.46	0.268	0.652	1.091	0	25.1133	23.149	21.6619	20.9962	-99.0	20.5927
W1m0m3_128090	34.04194875	-9.569979943	3.42008	0.0320154	0	0.5	0.303	0.697	1.0	0	25.806	23.5461	21.9111	20.9086	-99.0	20.4704
W1m0m3_128197	34.72972711	-9.569988494	2.95132	0.208769	0	0.32	0.147	0.493	1.0	0	23.7866	21.9434	20.5684	20.0386	-99.0	19.7122
W1m0m3_128341	34.50366594	-9.568416336	5.16705	0.0243704	0	0.56	0.355	0.765	1.273	0	25.1174	23.6836	22.3462	21.5022	-99.0	20.9993
W1m0m3_128450	34.74288048	-9.569432916	4.82366	0.0285272	0	0.46	0.268	0.652	1.273	0	24.103	22.6921	21.3031	20.7098	-99.0	20.2238
W1m0m3_128531	34.31762251	-9.56709463	3.83073	0.0260234	0	0.24	0.077	0.403	1.091	0	25.3755	23.8142	22.6211	22.2027	-99.0	22.011
W1m0m3_128584	34.61594703	-9.566489965	2.34143	0.928751	0	0.37	0.19	0.55	1.273	0	25.5918	24.1973	22.8312	22.3363	-99.0	22.0848
W1m0m3_128652	34.17569368	-9.565949819	2.50175	0.696941	0	0.67	0.451	0.889	1.0	0	99.0	24.9228	23.3169	22.1091	-99.0	21.5088
W1m0m3_128676	34.24408793	-9.566131013	2.68834	0.50001	0	0.7	0.477	0.923	1.091	0	25.9697	24.4854	22.9586	21.7732	-99.0	21.2684
W1m0m3_128825	34.44395762	-9.566065186	3.50068	0.0375731	0	0.62	0.407	0.833	1.0	0	99.0	24.2838	22.748	21.5194	-99.0	21.1097
W1m0m3_128882	34.42121161	-9.564672299	2.57012	0.54643	0	0.61	0.399	0.821	1.0	0	99.0	24.9404	23.3419	22.2541	-99.0	21.7309
W1m0m3_128924	34.10001737	-9.565303757	3.17767	0.0385082	0	0.35	0.173	0.527	1.0	0	24.2887	22.2552	20.8367	20.3117	-99.0	19.9602
W1m0m3_129129	34.05035794	-9.563545217	3.3029	0.0268189	0	0.46	0.268	0.652	1.0	0	26.9712	24.285	22.8704	22.113	-99.0	21.7483
W1m0m3_129209	34.64943638	-9.563525333	3.88737	0.0164973	0	0.46	0.268	0.652	1.182	0	26.0814	24.4787	23.105	22.4436	-99.0	22.0536
W1m0m3_129260	34.0568461	-9.562805041	3.49686	0.0439021	0	0.7	0.477	0.923	1.0	0	27.2108	24.4311	22.7871	21.5173	-99.0	20.9181
W1m0m3_129328	34.0355394	-9.562470601	2.82782	0.301092	0	0.54	0.338	0.742	1.091	0	26.2145	24.1556	22.7668	21.7889	-99.0	21.3768
W1m0m3_129572	34.52721961	-9.560891222	2.77485	0.203038	0	0.25	0.086	0.42	1.455	0	23.9399	22.6354	21.6641	21.2746	-99.0	21.0175
W1m0m3_129583	34.13503985	-9.560751595	3.15439	0.0479902	0	0.59	0.381	0.799	1.182	0	26.2621	24.9237	23.282	22.4825	-99.0	21.9533
W1m0m3_129587	34.02590521	-9.560289396	2.91711	0.0605441	0	0.55	0.346	0.754	1.182	0	26.0049	24.2314	22.9395	22.0167	-99.0	21.5753
W1m0m3_129709	34.04479914	-9.560549965	2.63196	0.837835	0	0.55	0.346	0.754	1.091	0	26.0935	23.8182	22.3799	21.4521	-99.0	21.0382
W1m0m3_129837	34.07072147	-9.558828815	3.23831	0.0665981	0	0.56	0.355	0.765	1.273	0	25.8213	24.5257	22.9381	22.0984	-99.0	21.7699
W1m0m3_129961	34.3553986	-9.55816426	3.29723	0.0233158	0	0.47	0.27	0.663	1.273	0	26.1614	24.2502	23.1819	22.4491	-99.0	22.0604
W1m0m3_129984	34.10208357	-9.557602076	2.9822	0.264756	0	0.87	0.624	1.18	1.091	0	26.358	25.509	23.721	22.3592	-99.0	21.7397
W1m0m3_130044	34.05404235	-9.557233095	2.75665	0.426411	0	0.65	0.433	0.867	1.091	0	26.7436	24.8406	23.3703	22.2629	-99.0	21.7063
W1m0m3_130068	34.23047665	-9.557515429	2.82606	0.535655	0	0.55	0.346	0.754	1.0	0	99.0	24.4812	23.0007	21.9595	-99.0	21.5516
W1m0m3_130266	34.28372441	-9.557354028	3.28472	0.0972091	0	0.45	0.26	0.64	1.091	0	24.3881	22.5051	21.0869	20.2921	-99.0	20.0031
W1m0m3_130335	34.05065659	-9.55659348	3.73887	0.0321326	0	0.7	0.477	0.923	1.455	0	24.5312	23.6436	22.3912	21.3656	-99.0	20.9774
W1m0m3_130515	34.95721889	-9.554823835	4.08324	0.0144583	0	0.51	0.312	0.708	1.364	0	25.8984	24.4964	23.1686	22.3842	-99.0	22.0688
W1m0m3_130518	34.85201808	-9.554330758	2.37427	0.795547	0	0.68	0.459	0.901	1.0	0	27.1837	25.1278	23.4843	22.2728	-99.0	21.7512
W1m0m3_130546	34.66270341	-9.554246675	2.65073	0.75008	0	0.54	0.338	0.742	1.0	0	99.0	24.1919	22.6946	21.716	-99.0	21.2521
W1m0m3_130733	34.55849301	-9.553347571	4.12133	0.0283416	0	0.51	0.312	0.708	1.182	0	24.9678	23.4387	21.9451	21.2262	-99.0	20.7082
W1m0m3_130768	34.94855694	-9.552627567	2.81176	0.0533767	0	0.47	0.277	0.663	1.182	0	25.8348	24.338	22.822	22.1256	-99.0	21.7853
W1m0m3_130793	34.73314742	-9.553197111	2.93684	0.0586733	0	0.56	0.355	0.765	1.182	0	26.0534	24.4687	22.9546	22.1178	-99.0	21.6103
W1m0m3_130926	34.50670625	-9.55334538	4.61323	0.0283611	0	0.29	0.121	0.49	1.455	0	23.8937	22.5327	21.5922	21.0801	-99.0	20.703
W1m0m3_130969	34.27167167	-9.551848399	3.63489	0.0322422	0	0.88	0.633	1.19	1.455	0	24.5876	23.8877	22.7165	21.7183	-99.0	21.0039
W1m0m3_131025	34.94259944	-9.550857031	3.18149	0.0305412	0	0.74	0.512	0.968	1.455	0	25.4536	24.5192	23.3608	22.2709	-99.0	21.8113
W1m0m3_131132	34.25532674	-9.550637447	2.69316	0.466738	0	0.27	0.103	0.437	1.0	0	24.6854	23.0336	21.8081	21.3323	-99.0	21.0596
W1m0m3_131168	34.08499053	-9.551017443	3.51412	0.0316027	0	0.57	0.364	0.776	1.091	0	24.8965	23.0066	21.5216	20.4677	-99.0	20.0786
W1m0m3_131202	34.19923088	-9.550215485	3.8078	0.0551356	0	0.82	0.581	1.059	1.0	0	99.0	25.1687	23.2561	22.0752	-99.0	21.175
W1m0m3_131407	34.08269338	-9.549335081	4.25124	0.0281119	0	0.82	0.581	1.059	1.091	0	25.8141	24.7198	23.0225	21.7553	-99.0	21.1267
W1m0m3_131444	34.02414063	-9.548981539	3.7883	0.0315333	0	0.77	0.538	1.002	1.0	0	27.3723	24.2376	22.3907	21.1449	-99.0	20.3818
W1m0m3_131452	34.39012897	-9.549410995	3.88919	0.0289144	0	0.41	0.225	0.595	1.364	0	23.4357	22.0994	20.7903	20.2401	-99.0	19.8554
W1m0m3_131518	34.86605416	-9.548772051	3.30922	0.0294219	0	0.56	0.355	0.765	1.091	0	26.4336	24.0441	22.9841	21.9058	-99.0	21.4202
W1m0m3_131614	34.16130564	-9.547200494	2.66925	0.228153	0	0.72	0.494	0.946	1.182	0	26.2653	24.6386	23.4641	22.1449	-99.0	21.5081
W1m0m3_131810	34.47987904	-9.546743363	5.07666	0.0249599	0	0.75	0.52	0.98	1.091	0	25.7131	24.3023	22.6778	21.4307	-99.0	20.9068
W1m0m3_131905	34.21785021	-9.545178685	3.90567	0.15442	0	0.96	0.703	1.217	1.091	0	25.8593	25.2027	23.1426	22.0305	-99.0	21.3005
W1m0m3_131936	34.46193053	-9.546893338	4.02634	0.0292173	0	0.07	0.0	0.27	1.273	0	22.484	21.0942	20.4333	20.1442	-99.0	19.9048
W1m0m3_132014	34.49396407	-9.546697048	6.56489	0.0278491	0	0.95	0.694	1.22	1.455	0	23.3221	22.8022	21.705	20.5687	-99.0	19.8416
W1m0m3_132050	34.11491573	-9.545665418	3.81814	0.0298248	0	0.87	0.624	1.116	1.182	0	24.6253	23.7524	22.1544	20.9348	-99.0	20.1843
W1m0m3_132094	34.55795642	-9.544231282	3.07658	0.129354	0	0.71	0.485	0.935	1.0	0	27.093	24.9571	23.4115	22.0601	-99.0	21.5188
W1m0m3_132140	34.65306778	-9.545073869	3.97422	0.0285116	0	0.38	0.199	0.561	1.364	0	24.329	22.9243	21.6986	21.1933	-99.0	20.7391
W1m0m3_132262	34.61859635	-9.544763479	3.52429	0.0307672	0	0.22	0.06	0.38	1.0	0	22.5654	20.9103	19.8851	19.4272	-99.0	19.1367
W1m0m3_132491	34.20874979	-9.542471258	3.45999	0.0287865	0	0.66	0.442	0.878	1.364	0	24.9817	23.8939	22.5012	21.5831	-99.0	21.0846
W1m0m3_132893	34.54593323	-9.539512092	4.89604	0.0220176	0	0.8	0.564	1.036	1.091	0	26.2325	24.7195	23.1507	21.936	-99.0	21.1738
W1m0m3_133018	34.16068251	-9.53754882	4.25605	0.0185232	0	0.9	0.651	1.25	1.273	0	25.3969	24.6937	23.4173	22.1479	-99.0	21.4292
W1m0m3_133121	34.05143923	-9.53684255	2.83588	0.133635	0	0.82	0.581	1.059	1.091	0	26.4611	25.2062	23.4701	22.1445	-99.0	21.5189
W1m0m3_133146	34.28178392	-9.537348343	2.75764	0.249264	0	0.43	0.242	0.618	1.0	0	25.498	23.1907	21.6572	21.0308	-99.0	20.6302
W1m0m3_133150	34.82505266	-9.537025698	3.08591	0.0275358	0	0.61	0.399	0.821	1.364	0	25.5817	24.3813	22.9415	22.1499	-99.0	21.5633
W1m0m3_133227	34.95042302	-9.53635743	3.44971	0.0356682	0	0.93	0.677	1.183	1.091	0	25.5298	24.5935	22.7837	21.5435	-99.0	20.7172
W1m0m3_133267	34.63479842	-9.537547008	3.69119	0.0333023	0	0.15	0.0	0.32	1.091	0	22.0207	20.5031	19.673	19.2818	-99.0	18.9474
W1m0m3_133433	34.61555896	-9.535205984	3.70527	0.0268183	0	0.86	0.616	1.14	1.273	0	25.4885	24.7467	23.39	22.1411	-99.0	21.5557
W1m0m3_133496	34.37740695	-9.535120288	3.93802	0.0279343	0	0.46	0.268	0.652	1.0	0	26.1453	23.6655	22.2009	21.4633	-99.0	21.0141
W1m0m3_133524	34.79992111	-9.53393749	2.95435	0.155568	0	1.24	0.84	1.534	1.273	0	24.9656	24.0661	23.2555	22.0844	-99.0	21.1142
W1m0m3_133696	34.44185974	-9.532925725	2.52996	0.801988	0	0.35	0.173	0.527	1.0	0	25.886	24.0294	22.5298	22.0057	-99.0	-99.0
W1m0m3_133698	34.70962941	-9.533370081	4.0671	0.0287109	0	0.39	0.207	0.573	1.455	0	23.3081	22.0861	20.9057	20.3949	-99.0	19.978
